"","country.code","country.name","year","pov","income","reg","edu.total","hlth","mil","fdi","lbr.part","unemp","pop.gwth.total","pop.gwth.rural","pop.gwth.urban","gdp.dflt","gcf","trade","gdp.pc","lfdi","lgdp.dflt","lgdp.pc"
"191","BLR","Belarus",2015,0,"UM","Europe & Central Asia",4.78751993179321,6.06533337,1.25748235926647,1652300000,82.0999984741211,1,0.132853236725342,-1.98314811362375,0.767134235936024,16.0224937778596,29.0346959914608,115.914826201946,5967.05220384914,21.2254340936212,2.77399359605849,8.69400831624351
"192","BLR","Belarus",2016,0,"UM","Europe & Central Asia",4.94654989242554,5.91054153,1.25351504491885,1246900000,70.8300018310547,5.84000015258789,0.0877210878706449,-2.03821117963824,0.707705042568411,8.34191705022138,26.4775827022928,125.209322899662,5039.68188628499,20.9439263079668,2.12129305209326,8.5250982412728
"193","BLR","Belarus",2017,0,"UM","Europe & Central Asia",4.79499006271362,5.75974846,1.14628901484848,1276300000,71.2600021362305,5.65000009536743,-0.109782322950581,-2.24989101520685,0.497427219485653,8.6231474042701,28.0303589091824,133.367754723012,5785.67067254068,20.9672311039529,2.15445014613814,8.66313956593152
"194","BLR","Belarus",2018,0,"UM","Europe & Central Asia",5.38111019134521,5.52699471,1.18226172889567,1426500000,70.9199981689453,4.76000022888184,-0.213824206997671,-2.34468114147802,0.37445941037949,12.1392299761097,28.0788785453202,139.393736250171,6360.06247301284,21.0784897286178,2.49644235496314,8.75779347908669
"195","BLR","Belarus",2019,0,"UM","Europe & Central Asia",4.97947978973389,5.86133957,1.22616836312075,1273300000,70.6699981689453,4.15999984741211,-0.201786600970723,-2.32176855221868,0.36787841302964,8.62673264496581,29.1499946931726,130.850406102184,6837.71782606351,20.9648777925437,2.15486582911531,8.83020930378236
"196","BLR","Belarus",2020,0,"UM","Europe & Central Asia",4.95244979858398,NA,1.25428102951708,1391600000,70.3000030517578,4.05000019073486,-0.42347525027949,-2.54055678726683,0.130365174445911,12.134173325604,27.4550664235478,118.933883690331,6555.42681826316,21.0537200012421,2.49602571371049,8.78804850746675
"197","BLZ","Belize",1993,13.5,"LM","Latin America & Caribbean",NA,NA,1.09549231593996,9200000,NA,9.77999973297119,1.68444264448618,2.08261703013327,1.23459699976997,1.65158328996897,28.3405208768999,96.8151051052177,2834.68842504744,16.0347140420193,0.501734397497973,7.94968730714057
"198","BLZ","Belize",1994,14.8,"LM","Latin America & Caribbean",NA,NA,1.36043657969517,15369500,56.0699996948242,11.1000003814697,2.03060289878745,2.42648176160817,1.57954419877451,3.5959763966481,20.5376146058227,102.198704542497,2882.15208326102,16.5478955840813,1.2798155528081,7.96629254520917
"199","BLZ","Belize",1996,18.3,"LM","Latin America & Caribbean",NA,NA,1.24214486199906,16580000,34.0999984741211,13.8199996948242,3.185076498353,3.57789969261015,2.72982668455357,1.96586372469596,20.3471230869931,100.226140011844,3003.18262660301,16.6237077076714,0.675931703298073,8.00742788085381
"200","BLZ","Belize",1997,21.5,"LM","Latin America & Caribbean",NA,NA,1.4356662591687,11955000,58.9000015258789,12.6800003051758,3.63751661067203,4.02931344693973,3.1795853399276,-1.47827430247521,20.165543585083,108.441948300208,2954.22723682726,16.2966601588746,NA,7.99099238526045
"201","BLZ","Belize",1998,19.8,"LM","Latin America & Caribbean",NA,NA,NA,17650000,58.7000007629395,14.3100004196167,3.83958562625886,4.22799262396846,3.38175043625542,1.48325923219419,19.0618742200424,109.485721333836,2993.0335985546,16.6862463413436,0.394241850438064,8.00404273350122
"202","BLZ","Belize",1999,18,"LM","Latin America & Caribbean",5.44226980209351,NA,NA,58671500,59.2999992370605,12.8400001525879,3.72186930752211,4.1103019999131,3.26010361105669,-2.25525349765624,24.589708643272,121.675786526963,3066.09513806652,17.8874646473044,NA,8.02816008897856
"203","BOL","Bolivia",1997,15.5,"LM","Latin America & Caribbean",NA,NA,2.27361030066829,730600000,70.6600036621094,2.07999992370605,2.01301965812329,0.689768675419916,2.89712966219528,5.70504335822339,19.6319690404537,50.4696628058748,998.515955615197,20.4093766723255,1.74135058332432,6.90627013231277
"204","BOL","Bolivia",1999,21.9,"LM","Latin America & Caribbean",NA,NA,2.13328709491197,1010500000,71.3300018310547,3.9300000667572,1.96052134579834,0.614303286332981,2.8211560914874,2.41156588906529,18.771852078251,44.1682564870165,1003.39222647171,20.733711094808,0.880276283008817,6.91114176483229
"205","BOL","Bolivia",2000,24.2,"LM","Latin America & Caribbean",NA,4.39554119,2.0629712007857,736350000,70.3499984741211,4.46999979019165,1.93350253396644,0.574157454823361,2.78355067751464,5.19540520801752,18.1434786934628,45.5977750218555,997.581750795456,20.4172161071364,1.64777462112777,6.9053341010905
"206","BOL","Bolivia",2001,19,"LM","Latin America & Caribbean",NA,4.82522202,2.26490649801172,705756000,67.8000030517578,5.23999977111816,1.90580073630643,0.538296176464435,2.74228760095757,1.87009365776751,14.2684344660588,45.2278224315522,948.870204281826,20.3747801266558,0.625988513979968,6.85527201821464
"207","BOL","Bolivia",2002,19.7,"LM","Latin America & Caribbean",NA,4.89645052,2.0294518747475,676543000,72.3000030517578,5.48000001907349,1.87706695230949,0.603541907949301,2.63972555563679,2.82075739734616,16.294673391902,49.3502603725957,904.225791906036,20.3325065660089,1.03700542950791,6.80707909901245
"208","BOL","Bolivia",2004,10.2,"LM","Latin America & Caribbean",NA,4.86315727,1.9249821546805,65430000,73.0999984741211,4.17000007629395,1.81618605446214,0.548375477589888,2.54556573590959,7.96770950924268,11.0217031489009,57.4642660901316,967.406459987634,17.9964914268459,2.07539706244436,6.87461873804659
"209","BOL","Bolivia",2005,15.6,"LM","Latin America & Caribbean",NA,5.07408142,1.7725430321537,-238620000,69.9800033569336,5.44999980926514,1.784145707414,0.51123024246942,2.50200471033931,5.94079763021928,14.2536216336637,67.6419413613743,1034.31180576725,NA,1.78184340554134,6.94149156257681
"210","BOL","Bolivia",2006,12.5,"LM","Latin America & Caribbean",NA,4.6608758,1.56765611818485,280763457,72.7200012207031,5.07999992370605,1.75171098814694,0.465219451842851,2.46290121405621,13.6636795403543,13.8653311051279,74.537848431547,1218.87407426264,19.4530230827582,2.61474118392827,7.10568282165352
"211","BOL","Bolivia",2007,9.5,"LM","Latin America & Caribbean",NA,4.6968894,1.68658078420332,366294241.538303,49.7599983215332,5.17999982833862,1.71989014906645,0.428076251668775,2.41991863049589,7.37335386111839,15.1866548549559,76.0619114476148,1372.62837376384,19.7189475070093,1.9978726720398,7.22448270180674
"212","BOL","Bolivia",2008,8.3,"LM","Latin America & Caribbean",NA,4.60677242,1.96227204996962,512335605.237139,71.8099975585938,2.59999990463257,1.69111797657242,0.385310836950781,2.38474806679037,10.381181762675,17.5527400611141,82.8670208961798,1715.20839539465,20.0544904472501,2.33999472122602,7.44728986556754
"213","BOL","Bolivia",2009,8.8,"LM","Latin America & Caribbean",NA,5.17444515,1.99410572948648,423040000,72.120002746582,2.97000002861023,1.66617077291181,0.354839033940217,2.34896462272605,-2.41989432827502,16.971260971496,68.6270739127592,1754.20946663836,19.8629772951875,NA,7.46977358805862
"214","BOL","Bolivia",2011,5.3,"LM","Latin America & Caribbean",7.07000017166138,5.17306805,1.68412000156545,858941070.400943,71.9800033569336,2.25,1.62235980079652,0.290921954694989,2.2885107939436,14.6023542400665,19.8155524290026,82.4803954243518,2346.3378439235,20.5712108750352,2.68118276503464,7.76061102733773
"215","BOL","Bolivia",2012,6.5,"LM","Latin America & Caribbean",7.90000009536743,5.2539444,1.84559467544087,1059965390.78481,68.620002746582,2.0699999332428,1.60004361529199,0.259834486297247,2.2573218027763,7.10027550115058,17.6729919914841,84.9487611684942,2609.88056208632,20.7815020943343,1.96013358627341,7.86705973761689
"216","BOL","Bolivia",2013,5.2,"LM","Latin America & Caribbean",7.57999992370605,5.57465124,1.84090675605178,1749612614.39791,69.3000030517578,2.44000005722046,1.57457928674147,0.392777746655959,2.14340829857229,5.99538836854924,19.0177268858945,81.2309075267174,2908.200370948,21.2826602371762,1.79099056845781,7.97528973963182
"217","BOL","Bolivia",2014,4.3,"LM","Latin America & Caribbean",8.26000022888184,5.89613628,1.89684061027999,656566350.80003,71.370002746582,2.01999998092651,1.54497716852867,0.46174125955268,2.05771207935072,2.04949772560468,21.0337970312715,85.2644695625131,3081.87882365163,20.3025343140793,0.717594751229842,8.03329469766767
"218","BOL","Bolivia",2015,4.6,"LM","Latin America & Caribbean",8.9399995803833,6.55064964,1.74383901734155,554643532.297183,67.0800018310547,3.10999989509583,1.51294243320221,0.424202020786351,2.02012358933402,-4.62060225845632,20.2812768788265,67.9328451905248,3035.97165495107,20.1338361812087,NA,8.01828680215806
"219","BOL","Bolivia",2016,5.6,"LM","Latin America & Caribbean",8.85000038146973,6.83333063,1.6279329716805,335365530.426077,67.3600006103516,3.5,1.48019596651052,0.38266471887251,1.98336548544829,-1.35487058059017,21.0573618533858,56.4010345026573,3076.65643933721,19.6307316305338,NA,8.03159871466418
"220","BOL","Bolivia",2017,4.9,"LM","Latin America & Caribbean",8.65999984741211,6.4901948,1.53627769434853,712474137.775022,68.629997253418,3.65000009536743,1.449144413215,0.349137887694883,1.94545151068789,6.06139996218435,22.220286318471,56.7046527566598,3351.12434432642,20.3842541715887,1.80194079026304,8.11705119368165
"221","BOL","Bolivia",2018,3.3,"LM","Latin America & Caribbean",8.89999961853027,6.64209032,1.53659628459923,302368781.37636,71.8000030517578,3.51999998092651,1.42189080360535,0.299853673569639,1.92006124026525,3.05626575345299,20.5963525597123,57.1099646119643,3548.59078021899,19.5271579607511,1.11719382873181,8.17430584034007
"222","BOL","Bolivia",2019,1.9,"LM","Latin America & Caribbean",NA,6.9233799,1.46363757366852,-216636843.1305,70.6800003051758,3.8199999332428,1.39913335536684,0.254399034213555,1.89915147862023,-0.693003271755344,19.8750108890925,56.3973067281247,3552.06814383653,NA,NA,8.1752852885667
"223","BOL","Bolivia",2020,3.1,"LM","Latin America & Caribbean",NA,NA,1.57351874040217,-1129487271.3377,69.6800003051758,7.90000009536743,1.37952758307147,0.214879892360558,1.87989454478974,-1.8543866829455,15.7781295148662,45.5032626166675,3137.98961744018,NA,NA,8.05133762463237
"224","BRA","Brazil",1981,23.9,NA,"Latin America & Caribbean",NA,NA,1.14314876818876,2.52e+09,NA,3.99000000953674,2.35519271179313,-0.291597141297593,3.72355974347082,100.528877121889,23.580302746211,19.6329239927092,2088.0026865078,21.6475247384697,4.61044502077262,7.64396323564337
"225","BRA","Brazil",1982,24.4,NA,"Latin America & Caribbean",NA,NA,1.30353436107498,2.91e+09,NA,4.82999992370605,2.3418599871497,-0.346343558014395,3.67688902648407,101.034394745721,21.8998565393313,16.4911703717319,2144.80405335667,21.7914189181298,4.61546100090682,7.67080347677294
"226","BRA","Brazil",1983,30.6,NA,"Latin America & Caribbean",NA,NA,1.25458032300474,1.609e+09,NA,4.61999988555908,2.3056508784628,-0.419146606767303,3.60548402078186,131.484045057202,17.8825127668248,21.9003525232033,1465.10809173055,21.1988787049567,4.87888551389321,7.28968430148058
"227","BRA","Brazil",1984,29.9,NA,"Latin America & Caribbean",NA,NA,1.19954104516533,1.594e+09,NA,4.03999996185303,2.24179825511662,-0.520596262372378,3.50756359361939,201.740282133397,17.4692254111657,23.8300746657723,1422.68391394237,21.1895124173144,5.30698113812575,7.26030044688228
"228","BRA","Brazil",1985,25.8,NA,"Latin America & Caribbean",NA,NA,1.42952312218953,1.441e+09,62.5299987792969,3.38000011444092,2.1599430128608,-0.627831016833867,3.38698772122479,248.543659125921,20.299093219092,20.4497665840761,1301.97681197065,21.0886031539638,5.51561852075246,7.17163901306357
"229","BRA","Brazil",1986,12.3,NA,"Latin America & Caribbean",NA,NA,1.22038872750142,3.45e+08,62.3699989318848,2.36999988555908,2.07396482803476,-0.756205645109901,3.27057822528238,149.179318289698,19.9608396615159,15.8606541452464,1563.10424857642,19.6590549749956,5.00514906080011,7.35442902594291
"230","BRA","Brazil",1987,19.9,"UM","Latin America & Caribbean",NA,NA,1.74399403145367,1.169e+09,63.7900009155273,3.55999994277954,1.99482299617363,-0.865087423328596,3.1563190216636,206.208708657138,23.1736016647865,16.2623973390749,1685.82068989835,20.8794145194363,5.32888880472176,7.43000778053253
"231","BRA","Brazil",1988,22.4,"LM","Latin America & Caribbean",NA,NA,2.1180722049862,2.804e+09,63.6100006103516,3.78999996185303,1.92323343061383,-0.97386788010443,3.05342475674787,627.951470204274,24.3442266859346,17.7672447097778,1801.99555501229,21.7543128061188,6.44246288673741,7.4966499714684
"232","BRA","Brazil",1989,20.4,"UM","Latin America & Caribbean",NA,NA,2.68625,1.131e+09,63.4500007629395,2.97000002861023,1.86295843597935,-1.06100039724015,2.95864480678334,1304.42420943485,26.9027870382664,14.3908776472134,2371.57219575685,20.8463680340804,7.17351700356726,7.77130838793115
"233","BRA","Brazil",1990,24,"UM","Latin America & Caribbean",NA,NA,2.36384102519699,9.89e+08,63.6300010681152,3.69000005722046,1.81151883766468,-1.14681853510225,2.87639314866211,2736.97067768831,20.1677089633283,15.1556030169304,2622.26288057098,20.712204889587,7.91460699567979,7.87179291885977
"234","BRA","Brazil",1992,23.3,"UM","Latin America & Caribbean",NA,NA,1.52152886115445,2.061e+09,68.4499969482422,6.42000007629395,1.70733923298647,-1.31699657003751,2.71178395900512,969.012921772513,18.9345408984019,19.2533757600477,2127.50718981169,21.4464571388547,6.87627794696441,7.66270623990677
"235","BRA","Brazil",1993,22.1,"UM","Latin America & Caribbean",NA,NA,1.92792281498297,1.292e+09,68.1699981689453,6.03000020980835,1.66486231216782,-1.38240175413466,2.63700513219623,1996.15035029503,20.8463552334012,19.5993205727418,2348.09004733429,20.9794572423068,7.59897577983368,7.76135753086607
"236","BRA","Brazil",1995,14.7,"UM","Latin America & Caribbean",4.56816005706787,NA,1.86213698033379,4.859e+09,66.4700012207031,7.09000015258789,1.60971030654546,-1.4991218969998,2.52485045385672,93.9780430441322,17.2923463468196,16.9844600001358,4748.38820787605,22.3040984923702,4.54306117034797,8.46556051478738
"237","BRA","Brazil",1996,16,"UM","Latin America & Caribbean",NA,NA,1.65484349950291,1.2552e+10,64.7200012207031,8.02999973297119,1.58883830194468,-1.55059447469378,2.47652401136141,18.4562437768985,17.2669463783506,15.6355914783829,5166.16393308148,23.2531458523771,2.91540272932879,8.54988570623041
"238","BRA","Brazil",1997,16,"UM","Latin America & Caribbean",NA,NA,1.57768831551774,18992934310.6468,65.6399993896484,9,1.56373197369546,-1.93486809216257,2.51194419048496,7.72902341004782,17.7639856150889,16.5762092633371,5282.04946994988,23.6673328685619,2.04498251697871,8.57206945857427
"239","BRA","Brazil",1998,14.3,"UM","Latin America & Caribbean",4.75665998458862,NA,1.66229191975824,28855609916.42,65.7600021362305,10.1499996185303,1.52896188133332,-2.03217317897637,2.45197366286616,4.92436158675291,18.1647519173076,16.438584928207,5087.07907232375,24.0855702621731,1.59419463916649,8.53445908870112
"240","BRA","Brazil",1999,15,"UM","Latin America & Caribbean",3.80062007904053,NA,1.64547466656987,28385675614.9902,66.379997253418,11.1300001144409,1.48110975211591,-2.11920825327833,2.37332094326017,8.01050087686829,17.3895597433765,20.982166473881,3479.84383285395,24.0691504751174,2.08075329056949,8.1547426961449
"241","BRA","Brazil",2001,13,"UM","Latin America & Caribbean",3.84468007087708,8.54960632,1.95188244532532,23225846372.251,67.0299987792969,10.6499996185303,1.36695595542708,-0.571098284681775,1.81059520668413,8.22509431643341,18.7418602932515,26.936285024943,3160.24934491441,23.8685315632751,2.10718976362927,8.05840621008648
"242","BRA","Brazil",2002,11.7,"LM","Latin America & Caribbean",3.75037002563477,8.69685745,1.89577119915617,16586600193.114,67.9000015258789,10.6400003433228,1.31274754952678,-0.475799912191227,1.71291250574221,9.79811223431311,17.4490794845036,27.6183574077173,2839.49150108966,23.5318609890513,2.28218973796942,7.95138026621199
"243","BRA","Brazil",2003,12.6,"LM","Latin America & Caribbean",NA,8.18899918,1.50347763554507,10123013670.9901,67.7600021362305,11.1700000762939,1.25737996705435,-0.541259680510123,1.65108365188601,14.091021527267,16.8566883977988,28.1403847215489,3070.43641941942,23.0380772500501,2.64553782344347,8.02957498664069
"244","BRA","Brazil",2004,11.1,"LM","Latin America & Caribbean",3.97447991371155,8.12491989,1.46126840890621,18161380459.7533,68.2900009155273,10.0699996948242,1.20129414101631,-0.601681166374747,1.58739520911143,7.75206075946326,17.912568341939,29.6782524803494,3637.3138901512,23.6225632237367,2.04795871246581,8.19900074595121
"245","BRA","Brazil",2005,10,"LM","Latin America & Caribbean",4.47908020019531,8.03540993,1.52401339252107,15459981604.1196,68.9700012207031,10.5500001907349,1.14588477164177,-0.661062614587972,1.5244645710207,7.43122475478488,17.2048834643899,27.0867952146776,4790.45656586131,23.4615206902033,2.00569068428178,8.47438100232637
"246","BRA","Brazil",2006,8.3,"UM","Latin America & Caribbean",4.87060022354126,8.24952602,1.48108489489303,19418085598.0794,68.6399993896484,9.6899995803833,1.09019257285986,-0.726273591543747,1.46253332118772,6.77427411909737,17.816473927358,26.0416998844666,5886.39152194816,23.6894707160667,1.91313221993311,8.68039844407157
"247","BRA","Brazil",2007,7.9,"UM","Latin America & Caribbean",4.97425985336304,8.20183945,1.46629209992902,44579492463.6336,68.25,9.27999973297119,1.03786468320243,-0.788043127920014,1.40403168822088,6.43903808921145,19.8193259911077,25.2926113733451,7348.18796290712,24.5205397799949,1.86237916393092,8.90220902615308
"248","BRA","Brazil",2008,6.5,"UM","Latin America & Caribbean",5.26883983612061,8.01129246,1.44192409343118,50716402711.4787,68.0299987792969,8.27000045776367,0.994310571973971,-0.840938535382042,1.3543651865177,8.77855272217604,21.6193828308962,27.2575694201503,8831.18364277674,24.6495152201019,2.17231155603879,9.08604433249398
"249","BRA","Brazil",2009,6.1,"UM","Latin America & Caribbean",5.46355009078979,8.39480209,1.53862569660074,31480931700,68.2099990844727,9.42000007629395,0.961946715342144,-0.870003155034242,1.31357056360001,7.31348274594541,18.7961350771854,22.1059756030844,8597.79433526264,24.1726478566269,1.98971959613602,9.05926097670299
"250","BRA","Brazil",2011,5.3,"UM","Latin America & Caribbean",5.73741006851196,7.78819466,1.41185115924524,102427228231.42,65.6800003051758,7.57999992370605,0.915965178459778,-0.991676491378618,1.26633162387043,8.3185922188201,21.8262711244114,23.9344051777274,13245.387369564,25.352418414904,2.11849303604769,9.4914046477537
"251","BRA","Brazil",2012,4.5,"UM","Latin America & Caribbean",5.85510015487671,7.73637724,1.37865646470437,92568388321.34,63.7900009155273,7.25,0.893525506727112,-1.02468416362962,1.2379590138736,7.94312694206415,21.4172253821104,25.1142736129296,12370.2232548476,25.2512135414963,2.0723070191504,9.42304751331159
"252","BRA","Brazil",2013,3.7,"UM","Latin America & Caribbean",5.8388500213623,7.97659969,1.32944608407492,75211029129.4,63.7200012207031,7.07000017166138,0.873605695817564,-1.04154438797288,1.20981527868807,7.50456453204858,21.6937669581909,25.7859573253952,12300.3867121004,25.0435637211029,2.01551143969094,9.41738598087444
"253","BRA","Brazil",2014,3.3,"UM","Latin America & Caribbean",5.94848012924194,8.39644623,1.330244423168,87713983217.24,63.5099983215332,6.76000022888184,0.855795964130977,-1.07607207068139,1.18737043423465,7.84670974349484,20.5484107687266,24.6854058189339,12112.8349554875,25.1973471673689,2.06009430297412,9.40202090952048
"254","BRA","Brazil",2015,3.9,"UM","Latin America & Caribbean",6.24105978012085,8.90929508,1.36551715396161,64738153494.44,63.7000007629395,8.5600004196167,0.838838953278811,-1.09594309887831,1.16348820828163,7.56617501293937,17.4116258675595,26.953625936564,8813.98980647828,24.8936165631724,2.02368765744468,9.08409548888643
"255","BRA","Brazil",2016,4.7,"UM","Latin America & Caribbean",6.314040184021,9.16901207,1.34797541299482,74294627801.19,63.4799995422363,11.7399997711182,0.823752152538353,-1.10620718629365,1.14037759212483,8.10360435702502,14.9695469663784,24.533682080614,8710.06328995352,25.0313044818998,2.09230894505188,9.07223433617532
"256","BRA","Brazil",2017,5.3,"UM","Latin America & Caribbean",6.32047986984253,9.47124863,1.41448561149999,68885491315.23,63.7900009155273,12.9300003051758,0.807145245445964,-1.12426724243651,1.11697812273061,3.67138451288938,14.6255875996813,24.3197343743903,9928.67589653405,24.9557114168154,1.30056884239353,9.20318240439529
"257","BRA","Brazil",2018,5.3,"UM","Latin America & Caribbean",6.08851003646851,9.46475124,1.49420335261882,78162724370.35,63.8600006103516,12.460000038147,0.783844259734468,-1.13347859268477,1.08463485344243,4.49353433164119,15.0950416280749,28.8762033735972,9151.38173161536,25.0820587003983,1.50263954837668,9.12166015578858
"258","BRA","Brazil",2019,5.4,"UM","Latin America & Caribbean",NA,9.5912714,1.40798851592398,69174411753.43,64.3199996948242,12.0500001907349,0.751550842096973,-1.16529399661524,1.04568016584537,4.22425886990692,15.5167908262957,28.89025786947,8876.05983587779,24.9598968588381,1.44084383001541,9.09111302534092
"259","BRA","Brazil",2020,1.9,"UM","Latin America & Caribbean",NA,NA,1.43916822562215,37786286307.45,59.6300010681152,13.9300003051758,0.712872791114979,-1.19501239772363,0.999249503269173,5.14022239700186,15.9306220546893,32.8904521047411,6814.87563196772,24.3552120776463,1.63709634643024,8.82686309480311
"260","BTN","Bhutan",2003,13.4,"L","South Asia",NA,4.1293807,NA,3370306.5262,NA,1.79999995231628,1.89978098113646,0.344105799587841,5.87504942397908,3.06614826186514,60.6931954004543,78.6308037285846,962.095371307745,15.0305142555216,1.12042213605318,6.86911358432534
"261","BTN","Bhutan",2007,5.9,"LM","South Asia",NA,4.09022331,NA,73855769.764882,NA,3.70000004768372,1.12972991865222,0.014923328642733,3.48895066016129,2.95344121131068,30.0342998198798,114.933803232835,1757.19049597895,18.1176246920534,1.0829710028136,7.47147150347042
"262","BTN","Bhutan",2012,1.7,"LM","South Asia",NA,3.61913657,NA,24380673.5733894,64.3600006103516,2.04999995231628,1.18793062766492,-0.039641791029066,3.37242698062338,9.17992969984938,69.4844951532459,104.186841823183,2538.94951919964,17.0093013097485,2.2170195466346,7.83950569934855
"263","BTN","Bhutan",2017,0.9,"LM","South Asia",7.2257399559021,3.3407371,NA,-16553759.9525493,NA,NA,1.19507395930716,-0.0324991513858007,3.05208302744193,5.10492111723269,52.2506235092723,81.2067393683411,3286.59674376682,NA,1.63020499943705,8.09760788398628
"264","BWA","Botswana",1985,41.8,NA,"Sub-Saharan Africa",5.65072011947632,NA,2.18473148857049,53611787.5922365,70.2799987792969,25.6700000762939,3.6315808171447,0.164601313238569,13.8049664215815,22.8936594351148,22.9944128810203,117.522808175582,1042.23975387474,17.7972795196283,3.13085999165902,6.94912728593757
"265","BWA","Botswana",1993,34.1,"LM","Sub-Saharan Africa",NA,NA,4.93349197298009,-286949434.086852,NA,NA,2.57513276584369,0.988563023033006,4.37401557156294,13.0647005254076,28.7795309764933,86.2082050096699,2973.38040121706,NA,2.56991397681225,7.99745476678639
"266","BWA","Botswana",2002,29.1,"UM","Sub-Saharan Africa",NA,6.42154074,4.11020648951656,407997392.45524,NA,NA,1.77336653734728,0.66138792613955,2.70862535901322,1.1873706926455,30.1938052068805,91.8357740585774,3190.62481146154,19.8267713413069,0.171741360593879,8.06797204226164
"267","BWA","Botswana",2009,17.7,"UM","Sub-Saharan Africa",9.63292026519775,6.5250082,3.21559056061332,208699298.206302,62.189998626709,16.1700000762939,1.95703936239624,-1.793685617116,4.43757406588462,6.4625257748079,30.8321139992273,86.6860199052182,5255.77653269313,19.1564050093504,1.86602022819145,8.56708304264969
"268","BWA","Botswana",2015,15.4,"UM","Sub-Saharan Africa",7.80650854110718,5.72629929,2.66026657449774,378554181.530079,NA,NA,1.52506854883531,-0.842754022389072,2.70389259709552,3.81614623425874,29.0741112351969,112.501672250529,6402.91018338391,19.751869768629,1.33924107419843,8.76450788214944
"269","CAF","Central African Republic",1992,82.2,"L","Sub-Saharan Africa",NA,NA,1.64212531741423,-10676567.963142,NA,NA,2.76593699593303,2.63746560019924,2.98518834037586,2.78264702243938,12.402501317821,43.2290760804125,477.122324295377,NA,1.02340264102482,6.16777290307561
"270","CAF","Central African Republic",2008,61.9,"L","Sub-Saharan Africa",1.29000997543335,4.08699083,1.58718196747126,117110000,NA,NA,1.77931008833321,1.50811961038629,2.21393163337207,7.07707072361423,12.728492373968,34.4375218095517,466.472320325332,18.5786242220183,1.95686008248927,6.14519868374745
"271","CAN","Canada",1971,2.2,NA,"North America",7.71018981933594,NA,2.13148563939489,2273318428.36666,58.0200004577637,6.40000009536743,2.94819452761436,1.14111978006154,3.52284701615951,NA,23.1742631467657,40.824051698947,4520.1628781257,21.5445064636752,NA,8.41630330716059
"272","CAN","Canada",1975,1,NA,"North America",6.4429497718811,NA,1.86354185265607,3386183402.57977,NA,NA,1.45942491323998,1.95265835467858,1.30084561456203,NA,24.9191321482282,46.0101634973425,7511.21134279151,21.9429692841579,NA,8.92415202906029
"273","CAN","Canada",1981,0.5,NA,"North America",6.43061017990112,NA,1.7099156381512,663720808.269735,65.0299987792969,7.6100001335144,1.23339725480528,1.03185346498662,1.29813756189509,NA,25.3812775624385,52.2781317331343,12337.4662493804,20.3133721495453,NA,9.42039594812546
"274","CAN","Canada",1987,0.2,"H","North America",6.32446002960205,NA,2.06257637101059,8597306053.61165,66.4700012207031,8.81999969482422,1.31816778174498,1.23302348020622,1.34430576244824,NA,22.271237887419,51.0807342208607,16308.9669663579,22.8747147415529,NA,9.69947035616942
"275","CAN","Canada",1991,0.2,"H","North America",6.88430023193359,NA,1.89544433858064,3514220103.04375,66.5800018310547,10.3199996948242,1.24276123131684,1.08035953011682,1.2923694197517,NA,19.4110000243117,49.4008606327038,21768.3432941828,21.9800834607895,NA,9.98821205092779
"276","CAN","Canada",1994,0.2,"H","North America",6.68001985549927,NA,1.69668025731865,9541029101.65658,65.1600036621094,10.3999996185303,1.09525810706129,-0.0580739386826045,1.43427159938135,NA,19.5770271827862,64.5925875261397,19935.3814579208,22.9788671888799,NA,9.90025139471745
"277","CAN","Canada",1997,0.5,"H","North America",NA,NA,1.24624320151167,15182400421.6905,64.870002746582,9.10000038146973,0.993788591465188,-0.786217897949744,1.49158058077513,NA,21.218002084034,74.3366100816522,21901.5628548392,23.4434027269587,NA,9.99431327649302
"278","CAN","Canada",1998,0.5,"H","North America",5.49377012252808,NA,1.25629390156868,24979208298.1649,65.129997253418,8.27999973297119,0.829909353323744,-0.958835798512592,1.31887988464124,0.888413678522568,21.0452729764529,78.0811853628611,21024.5850687045,23.9413096477134,-0.118317790274262,9.9534477495075
"279","CAN","Canada",2000,0.2,"H","North America",5.42331981658936,8.24814415,1.11808087955152,68303350856.0836,65.7600021362305,6.82999992370605,0.931281553452429,-0.87952749546395,1.40422595439655,4.59383166243302,20.6144677111521,82.7653578503214,24271.0020563821,24.9472246631701,1.52471446067717,10.0970375857291
"280","CAN","Canada",2004,0.2,"H","North America",NA,9.06628132,1.10796602708278,1452416545.21802,67.4899978637695,7.19000005722046,0.933020777495183,0.542909910771425,1.0305118096742,2.44437355143697,21.3828605310678,70.1924199909562,32143.6814078562,21.0964945890796,0.893788873916664,10.3779711756024
"281","CAN","Canada",2007,0.2,"H","North America",4.7664098739624,9.44500446,1.18890178274099,120451484862.004,67.4400024414063,6.03999996185303,0.971135141368055,0.0419781487099549,1.19901884209158,-1.35727467576298,23.9078762217461,66.2834197482347,44659.8951408034,25.5145128935528,NA,10.706831177447
"282","CAN","Canada",2010,0.2,"H","North America",5.356369972229,10.69585419,1.19433833839121,29714744325.4741,66.9100036621094,8.0600004196167,1.11186407517168,0.177253215195272,1.33326871439499,2.84994645578823,23.4820046985497,60.2081215044483,47562.0834253057,24.1149092015037,1.04730020666135,10.7697911560964
